"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AFAZB775GP5AFTQIRLXVYEC4RF5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amy","https://www.amazon.com/gp/customer-reviews/R28JFZXG4MOZU6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","Cat likes them","Reviewed in the United States on October 21, 2022","I can't speak to their efficacy but my cat loves the taste. Pretty much the only way I can get him to run is to throw a treat he likes, and he does chase after these. I would guesstimate the number of treats per bag to be between 150-200, which would last close to a month if you're following the recommended schedule for a 5-10 lb. cat, but maybe only 2 weeks for a cat larger than 10 lbs.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhH1x4GsSkiQHpc7Xrkt5Lm8pMwDI5a6R3UpGrtNnaTmOAAAAAGXT5ZgAAAAB%26reviewId%3DR28JFZXG4MOZU6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","7 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hH1x4GsSkiQHpc7Xrkt5Lm8pMwDI5a6R3UpGrtNnaTmOAAAAAGXT5ZgAAAAB&reviewId=R28JFZXG4MOZU6","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHKSF7XAX7WVMDXOAGDS2OLRXRHQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Robin Menendez","https://www.amazon.com/gp/customer-reviews/R3Q8VRLO7HWMXL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","Couldn't get either of my cats to eat","Reviewed in the United States on July 9, 2023","My cat has urinary issues, and I was desperately looking for products to help. This one indicated it could and we would not have to go through what we have been doing forcing the medicine down our cat's throat. It was a waste of money.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOp7%252FTufkXj7D6hdUPrl6CM6HfBh94FOt6bVs65%252BcyzBAAAAAGXT5ZgAAAAB%26reviewId%3DR3Q8VRLO7HWMXL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOp7%2FTufkXj7D6hdUPrl6CM6HfBh94FOt6bVs65%2BcyzBAAAAAGXT5ZgAAAAB&reviewId=R3Q8VRLO7HWMXL","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGTLSAQL72VMZFD6QC2KN3AB2J6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","C. Gingold","https://www.amazon.com/gp/customer-reviews/R190UGK5ZVVMO3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","great for cats with  urinary tract problems","Reviewed in the United States on September 27, 2022","My poor neutered male cat had his urinary tract filled up with crystals resulting in a trip to the vet..  Thank goodness I caught it at the early stage.  After two nights at the vet' s we were able to bring him home.  The vet told us that our cat needed to be on special food that is good for his condition.  I got to thinking about treats and realized that the treats we were giving him weren't good for him.  Fhese cranberry treats are great!They are great! Having had UTI problems myself, I knew the cranberry would be great for him.  He loves them!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEnxXxuK8IZltURYNAL1T1Ux3%252BP6huHYAqhuUNEyG0AnAAAAAGXT5ZgAAAAB%26reviewId%3DR190UGK5ZVVMO3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","6 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEnxXxuK8IZltURYNAL1T1Ux3%2BP6huHYAqhuUNEyG0AnAAAAAGXT5ZgAAAAB&reviewId=R190UGK5ZVVMO3","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHG6W6L3PPMV52R3RPTVCYDWVWKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Buyer Z","https://www.amazon.com/gp/customer-reviews/R2EOIZSJWZ3JMM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Just the Ticket!","Reviewed in the United States on February 18, 2023","We were ""adopted"" by an outdoor cat that had urinary tract issues.  The cat is very food driven but if it doesn't like something, there is no negotiating.  I took a chance on these treats and they were an immediate  hit.  I stay within the recommended ""no more than 9 treats per day"" and it is working well.  This is a journey to good health for the cat and we hope these treats help in this adventure.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAuOKFb6j5W6Pq1KSjG%252BeA%252Fax7BhZjFvTa2Ki6IVmYBBAAAAAGXT5ZgAAAAB%26reviewId%3DR2EOIZSJWZ3JMM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAuOKFb6j5W6Pq1KSjG%2BeA%2Fax7BhZjFvTa2Ki6IVmYBBAAAAAGXT5ZgAAAAB&reviewId=R2EOIZSJWZ3JMM","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGZWDG2T2ITMVINAWYCGZCU66FVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2A676E0JLCBT5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","This might be the ticket to UI problems and aggression","Reviewed in the United States on July 2, 2022","I'm holding my breath on this but I was able to bring one bully out of seclusion by giving these treats 2 times a day. I'm thinking after trying everything else it is solving their UI problems and stopping the aggression and bullying. I know animals attack other animals that have health issues but one one kitty that was struggling with UI problems and having lost a kitty by going to a vet that insisted on a rabies shot before treating then I having done several antibiotics, changed food, etc. this seems to be the ticket for him. I hope this keep the cranberry in it or I will look elsewhere for treats that do have it.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKRbF8W6zVCnGEXKl87fHmVTY2WtrOrgZhwfxj2jTcfJAAAAAGXT5ZgAAAAB%26reviewId%3DR2A676E0JLCBT5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKRbF8W6zVCnGEXKl87fHmVTY2WtrOrgZhwfxj2jTcfJAAAAAGXT5ZgAAAAB&reviewId=R2A676E0JLCBT5","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEZWVHEK2QNZZZRUOHGNXN66BG3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Anne M. Helmenstine","https://www.amazon.com/gp/customer-reviews/RM7XF3E1WL6E9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Wonderful (If Your Cat Will Eat Them)","Reviewed in the United States on June 19, 2018","My young male cat had blood in his urine, couldn't void completely, and had crystals. Honestly, I didn't think he'd make it. It's a multi-cat household, so I didn't catch his problem until it was dire. We already had a cat fountain, but added water dishes throughout the house and immediately switched to Purina Pro Plan for urinary health (he refuses wet food). One weird trick that worked to increase hydration was to sprinkle water onto cat grass before letting him nibble it. I ordered these treats because he loves snacks and already felt deprived from the new food and miserable from the crystals. I was told eating smaller meals more frequently helps control urine pH. He loves them! I have to hide the bag so he won't bite into it and help himself. I can't say whether the snacks help, but they don't appear to hurt. He's on the mend and is even playing with the other cats. However, if you're on the fence about these treats, it's true they are a love or hate thing. While the cat with urinary issues loves these, every other cat rejects them. I don't know whether there is something in them the one cat instinctively senses will help or he's just less picky. The size of the treats and crunch factor seems about the same as other treats. The recommended daily amount for a small cat is 5-6 per day (twice that for a large cat), so while the package is small, I think they will last a while. The ingredient list looks healthy, so I feel good giving them to him.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNSsmLZDAa7oPX2qqNjtYmah3NLEGEFDBGcUldLRLZ30AAAAAGXT5ZsAAAAB%26reviewId%3DRM7XF3E1WL6E9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","97 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNSsmLZDAa7oPX2qqNjtYmah3NLEGEFDBGcUldLRLZ30AAAAAGXT5ZsAAAAB&reviewId=RM7XF3E1WL6E9","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEA4ND43DB6QUD43D54QHGW4P2CA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","dtherese","https://www.amazon.com/gp/customer-reviews/R25LQH4SUDMWM8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Tasty Urinary Treat my Cats Love","Reviewed in the United States on November 15, 2022","My cats usually eat the Blue Wilderness crunchy chicken cat treats.  After running through the latestCostco sized jar of them I thought I would try these as an alternative.  They all love them, even the one cat who usually won't touch kitty treats!  These are expensive, but I think it is worth it to have a treat they all like that will support their urinary health! (all my cats are on urinary cat food, so I thought the treats should be urinary formula also).  I recommend these and I will be purchasing again.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKqe4vTryaK6b5N9rWY1Yav610TxKdt2xNA5xqa5XiDQAAAAAGXT5ZsAAAAB%26reviewId%3DR25LQH4SUDMWM8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKqe4vTryaK6b5N9rWY1Yav610TxKdt2xNA5xqa5XiDQAAAAAGXT5ZsAAAAB&reviewId=R25LQH4SUDMWM8","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHQYIXU2KDVBVAXTGCBO52W6SBDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/401b781f-c2dc-4a37-a9aa-075fe2b8324d._CR0,0,827,827_SX48_.jpg""/>","Crystal Brennan","https://www.amazon.com/gp/customer-reviews/R2I5SQ161D6LZE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","3.0 out of 5 stars","My picky cat","Reviewed in the United States on July 18, 2023","My picky boy didn’t care for the cranberry taste. So it defeated the purpose of getting them again. He just spits them out.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLCcT0gd3H%252BNHqK0aXkN%252FxxLt1WzHVDHY%252Fs%252BSxJJqSAFAAAAAGXT5ZsAAAAB%26reviewId%3DR2I5SQ161D6LZE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLCcT0gd3H%2BNHqK0aXkN%2FxxLt1WzHVDHY%2Fs%2BSxJJqSAFAAAAAGXT5ZsAAAAB&reviewId=R2I5SQ161D6LZE","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGG3IANJLJWDWFOQQAFB2BTCLKXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amber","https://www.amazon.com/gp/customer-reviews/R3FNA9KBMO91BV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","Cat possible uti","Reviewed in the United States on July 4, 2023","We felt along with our vet that our cat had the beginning of a uti so we got these for her to possibly prevent one she loves them. We try to make them last for emergencies and maintenance","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLynTbApb%252BroQ0OwIv9yzSco9cO9D09hCWmBG%252F3h4dgAAAAAAGXT5ZsAAAAB%26reviewId%3DR3FNA9KBMO91BV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLynTbApb%2BroQ0OwIv9yzSco9cO9D09hCWmBG%2F3h4dgAAAAAAGXT5ZsAAAAB&reviewId=R3FNA9KBMO91BV","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AER5NZ3OO5CFLTBE4HOMGH2FTD7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","judy a.","https://www.amazon.com/gp/customer-reviews/R2EF4M05AIF4S4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","2.0 out of 5 stars","My Cats will not Eat these","Reviewed in the United States on October 31, 2023","I have 4 cats, they all love treats.  One of my cats has (F.I.C.)Feline Idiopathic Cystitis, her issue is well controlled through special foods, both hard and soft.  We thought we would add an additional layer of protection with this product.  None of our cats will eat these treats","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAjQH6kQaeBFIRMv9%252B0YQswAk9%252FWFYQm043bE9ta6wOaAAAAAGXT5ZsAAAAB%26reviewId%3DR2EF4M05AIF4S4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAjQH6kQaeBFIRMv9%2B0YQswAk9%2FWFYQm043bE9ta6wOaAAAAAGXT5ZsAAAAB&reviewId=R2EF4M05AIF4S4","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFTGH4EOVMFYYLJSTHLYULLWJ2UQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Middy","https://www.amazon.com/gp/customer-reviews/RBKHLP1N2N5JQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","5.0 out of 5 stars","my cats love these!","Reviewed in the United States on June 27, 2023","i just got these treats so i can’t attest to how they’ve impacted my cats urinary health yet but both of my cats go nutty for these. i like that they’re so low calorie and have nutrients.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHM6%252FYGp6NwrsdcX6H7BrCV6CVp%252Bq8ga2zQaVNXXpM%252BWAAAAAGXT5ZsAAAAB%26reviewId%3DRBKHLP1N2N5JQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHM6%2FYGp6NwrsdcX6H7BrCV6CVp%2Bq8ga2zQaVNXXpM%2BWAAAAAGXT5ZsAAAAB&reviewId=RBKHLP1N2N5JQ","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFUMKRCFWOBJOIVXUQ3QX5XM24FA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Betty Friedman","https://www.amazon.com/gp/customer-reviews/R2DRZ3GV8Y5HTA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01HGMDO2U","4.0 out of 5 stars","My cats don't like it","Reviewed in the United States on January 18, 2023","My cats refuse to eat these treats. My dogs love it. Maybe there should be a tuna flavor added.....","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Urinary-Crunchy-Cranberries%2Fproduct-reviews%2FB01HGMDO2U%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJmzQtceiJguW0UGBbj4OZTaQchBKFQe%252B0BtZ22gQgr0AAAAAGXT5ZsAAAAB%26reviewId%3DR2DRZ3GV8Y5HTA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","4 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJmzQtceiJguW0UGBbj4OZTaQchBKFQe%2B0BtZ22gQgr0AAAAAGXT5ZsAAAAB&reviewId=R2DRZ3GV8Y5HTA","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
