"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHOZLJ5JUFVRLGMWD43BKXE5UNIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Momof4","https://www.amazon.com/gp/customer-reviews/R2LP1LD8M1U4L8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Puppy loves","Reviewed in the United States on October 17, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The puppy loves these.  Lasts pretty long on her puppy teeth.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGnGyb5Gj%252FAC1PENR3Zvj8vyclg90OqAmFzUMPaVL4WRAAAAAGXT4UsAAAAB%26reviewId%3DR2LP1LD8M1U4L8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGnGyb5Gj%2FAC1PENR3Zvj8vyclg90OqAmFzUMPaVL4WRAAAAAGXT4UsAAAAB&reviewId=R2LP1LD8M1U4L8","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AE3J365MRYVXS6BBYY5BQCY74AQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Heather Davis","https://www.amazon.com/gp/customer-reviews/R1ZMM3AETA0Q3V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","3.0 out of 5 stars","Chocking Hazard","Reviewed in the United States on October 18, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 12 week old poodle puppy loves these. However, my puppy almost chocked on the ring once the size went down. Looking into the shape and texture would be very helpful.","3 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDeXHp%252BBK9YWEI%252FnGOLiGPt1she8QBHGnaBXwQcpBA%252FLAAAAAGXT4UsAAAAB%26reviewId%3DR1ZMM3AETA0Q3V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDeXHp%2BBK9YWEI%2FnGOLiGPt1she8QBHGnaBXwQcpBA%2FLAAAAAGXT4UsAAAAB&reviewId=R1ZMM3AETA0Q3V","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGVZ65AIAPOT72R73GWA3CGARFXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Donna Taylor Spooner","https://www.amazon.com/gp/customer-reviews/R2IP4GGHCJ5U10/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Chew rings","Reviewed in the United States on October 3, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our brand new puppy absolutely Loves these.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAB0H6As4dqvM6sAqibSr7K2NmxQ1PiAfr3E%252BX2%252B%252FGWeAAAAAGXT4UsAAAAB%26reviewId%3DR2IP4GGHCJ5U10&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAB0H6As4dqvM6sAqibSr7K2NmxQ1PiAfr3E%2BX2%2B%2FGWeAAAAAGXT4UsAAAAB&reviewId=R2IP4GGHCJ5U10","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFHJNSVF7IVUYBF77TJW7ODW5H7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sandeep","https://www.amazon.com/gp/customer-reviews/R276SRPBSD9UN7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Great pacifier!","Reviewed in the United States on June 25, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","We tried giving these to our puppy at 10 weeks but he wasn't interested at all. We tried again at 14 weeks and it's like a switch was flipped. He's obsessed. These will keep him occupied for about an hour and they have no smell, unlike bully sticks!","3 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGGWVbHX1mJokwDiaDqUYfjvodjjUWL0sWmF%252FCTXYAFPAAAAAGXT4UsAAAAB%26reviewId%3DR276SRPBSD9UN7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGGWVbHX1mJokwDiaDqUYfjvodjjUWL0sWmF%2FCTXYAFPAAAAAGXT4UsAAAAB&reviewId=R276SRPBSD9UN7","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHFQ2UPYKQWTR4WBL6PGKW53ZCRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Debbie","https://www.amazon.com/gp/customer-reviews/R21UBHIED7XTIE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Teething ring","Reviewed in the United States on December 23, 2022","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I ordered pumpkin and my puppy didn't initially like the flavor. Eventually she got into it, but will drop it immediately if she has a better offer. She is a Cavalier pup and weighs about 4 pounds. She is able to chew through the ring in just a few minutes and loses interest once that happens. My daughter bought the other flavors and her dogs go wild for them.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIyPP7cEosfjw5k1R9qmBu%252BE50n6m1z%252F0ARwBpZla3f8AAAAAGXT4UsAAAAB%26reviewId%3DR21UBHIED7XTIE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIyPP7cEosfjw5k1R9qmBu%2BE50n6m1z%2F0ARwBpZla3f8AAAAAGXT4UsAAAAB&reviewId=R21UBHIED7XTIE","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AG3FKMZ3N2VI5S34MITOAPDIZTSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Katherine Bailey-Brackett","https://www.amazon.com/gp/customer-reviews/R3IK2XMWMU7PRM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Wonderful","Reviewed in the United States on August 8, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our dog has a sensitive tummy, These treats don't bother him.  Great for his tummy and he loves them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEb8iXnXQiG%252BBxyUikW4ugwBaFhCP0T0NuxA4ZzPCriDAAAAAGXT4UsAAAAB%26reviewId%3DR3IK2XMWMU7PRM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEb8iXnXQiG%2BBxyUikW4ugwBaFhCP0T0NuxA4ZzPCriDAAAAAGXT4UsAAAAB&reviewId=R3IK2XMWMU7PRM","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGPG2T4BX7EQLRGQDE5HLAPDHPOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cindy Lou","https://www.amazon.com/gp/customer-reviews/R357BVVR21BN3B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","My puppy loves this!","Reviewed in the United States on September 6, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Easy, fun and healthy","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhB5RnqUxzTEpBczmom6kjUN7vUAvhSp5ylPOxYXUFI6wAAAAAGXT4UsAAAAB%26reviewId%3DR357BVVR21BN3B&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hB5RnqUxzTEpBczmom6kjUN7vUAvhSp5ylPOxYXUFI6wAAAAAGXT4UsAAAAB&reviewId=R357BVVR21BN3B","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGUFMOPNFNOPS24FZ464NKC3XJEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e72c9d5d-ca84-4b7b-8f98-1c8bea9b0eca._CR0,0,645,645_SX48_.jpg""/>","Chelsey","https://www.amazon.com/gp/customer-reviews/R265WE706GEZYD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","3.0 out of 5 stars","Chocking hazard maybe?","Reviewed in the United States on June 8, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My 11 week old puppy loves the rings and when they’re new/a complete circle I have no concerns with them. However, as she chews, the circle gets smaller until it’s a little nub and I’m worried it will become a chocking hazard for her. So we’ve been loving them until they get to a certain point, and then I feel like I’m wasting money by throwing the rest away. Maybe a different shape would be better?","Chocking hazard maybe?","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPgi46m6zdHql266Hnlz0DfCqBugOCx6zheA4KjHsjzfAAAAAGXT4UsAAAAB%26reviewId%3DR265WE706GEZYD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","My 11 week old puppy loves the rings and when they’re new/a complete circle I have no concerns with them. However, as she chews, the circle gets smaller until it’s a little nub and I’m worried it will become a chocking hazard for her. So we’ve been loving them until they get to a certain point, and then I feel like I’m wasting money by throwing the rest away. Maybe a different shape would be better?","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPgi46m6zdHql266Hnlz0DfCqBugOCx6zheA4KjHsjzfAAAAAGXT4UsAAAAB&reviewId=R265WE706GEZYD","8 people found this helpful","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHH65A2A5MDRALWB7V7OVESGQGDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Antonette","https://www.amazon.com/gp/customer-reviews/R313NOZYWB9YK0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Must taste great","Reviewed in the United States on July 1, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Great teething rings. Expected them to last longer but they must taste great because our pooch goes through them quickly. Would rather she go through these than my furniture!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBAOd5GOZOuwrKxISIvRneosDn2LkC1ALrrauOC90b6MAAAAAGXT4UsAAAAB%26reviewId%3DR313NOZYWB9YK0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBAOd5GOZOuwrKxISIvRneosDn2LkC1ALrrauOC90b6MAAAAAGXT4UsAAAAB&reviewId=R313NOZYWB9YK0","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGO6VMEMBKBDHU55HOJ5FGCCKWZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nancy Stuart","https://www.amazon.com/gp/customer-reviews/R131RD9MCNXEYE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","Safe for puppies and a good value","Reviewed in the United States on January 2, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Good choice for a teething puppy because it's softer than adult treats. Watch the puppy closely because if they swallow a large chunk it doesn't digest and comes out the other end full size!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAq8s2PupFraF1yqMGgCwQlV6yaaPtDIOZiONI2hPIePAAAAAGXT4UsAAAAB%26reviewId%3DR131RD9MCNXEYE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAq8s2PupFraF1yqMGgCwQlV6yaaPtDIOZiONI2hPIePAAAAAGXT4UsAAAAB&reviewId=R131RD9MCNXEYE","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AG2FDFAT2VEDF5KW6LNTDX34BALQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tayler","https://www.amazon.com/gp/customer-reviews/R2SWR7BD3VTYE4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","4.0 out of 5 stars","A teething must!","Reviewed in the United States on June 15, 2020","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I can't imagine ever going through a teething puppy again without getting these. My Aussie is obsessed with them. They're the perfect texture between chewy and hard to keep her entertained for a good 10 minutes.Our pup always puts her ears back and closes her eyes when her teeth hurt and she's chewing on something that helps it. These help! The fact that they're curved into rings seems to really help her target whichever side of her mouth is hurting.That being said, these rings are HUGE. There are only 6 in a pack because they're so big, and the serving size starts at 1/4 a day?! So what, am I supposed to take the ring away after she's chewed through part of it? I did that and my dog tried to swallow the piece whole and choked on it. I got around that by just cutting the rings into quarter pieces (which takes a little patience).My pup LOVES these, especially the pumpkin, so I foresee getting these for the next few months, even when she's done teething.","A teething must!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCT4L2S2NOx5P9KkoK5osGJ2zR3ex0%252B23RGU5D5J8zyRAAAAAGXT4U0AAAAB%26reviewId%3DR2SWR7BD3VTYE4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","I can't imagine ever going through a teething puppy again without getting these. My Aussie is obsessed with them. They're the perfect texture between chewy and hard to keep her entertained for a good 10 minutes.Our pup always puts her ears back and closes her eyes when her teeth hurt and she's chewing on something that helps it. These help! The fact that they're curved into rings seems to really help her target whichever side of her mouth is hurting.That being said, these rings are HUGE. There are only 6 in a pack because they're so big, and the serving size starts at 1/4 a day?! So what, am I supposed to take the ring away after she's chewed through part of it? I did that and my dog tried to swallow the piece whole and choked on it. I got around that by just cutting the rings into quarter pieces (which takes a little patience).My pup LOVES these, especially the pumpkin, so I foresee getting these for the next few months, even when she's done teething.","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCT4L2S2NOx5P9KkoK5osGJ2zR3ex0%2B23RGU5D5J8zyRAAAAAGXT4U0AAAAB&reviewId=R2SWR7BD3VTYE4","6 people found this helpful",""
"https://www.amazon.com/gp/profile/amzn1.account.AHJUK55BIFCEPPPKOCXWVRRPULJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Chsrower","https://www.amazon.com/gp/customer-reviews/R26F00OTJXE3NU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00X6THK2S","5.0 out of 5 stars","Great chews","Reviewed in the United States on August 1, 2023","https://www.amazon.com/N-Bone-Puppy-Teething-Pumpkin-Flavor/product-reviews/B00X6THK2S/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My Frenchie puppy loves chewing these.  One of my go to chews.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Puppy-Teething-Pumpkin-Flavor%2Fproduct-reviews%2FB00X6THK2S%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhADGNXH6i5DMNxeb5RotcorAyrrf0xXyaExbPARPqf%252BmAAAAAGXT4U0AAAAB%26reviewId%3DR26F00OTJXE3NU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hADGNXH6i5DMNxeb5RotcorAyrrf0xXyaExbPARPqf%2BmAAAAAGXT4U0AAAAB&reviewId=R26F00OTJXE3NU","",""
