"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AEL43O6KOCDZSO3ME2MV43ETKKSQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sara Barefoot","https://www.amazon.com/gp/customer-reviews/R3N72BKW3PS37U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Good for small dogs","Reviewed in the United States on July 17, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Purchased these for our chihuahua to try as his first ‘harder’, healthier, teeth cleaning treat. We break them in half and he will gobble them up in about a half day. They also smell wonderful not nasty like some of the more processed brands.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOPkNZBilfoQGNzNAmSx4Ub7lgbkMMQkeCoNDVRLLr7jAAAAAGXT8xgAAAAB%26reviewId%3DR3N72BKW3PS37U&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOPkNZBilfoQGNzNAmSx4Ub7lgbkMMQkeCoNDVRLLr7jAAAAAGXT8xgAAAAB&reviewId=R3N72BKW3PS37U","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AE2PHPS6NSCHTGPZS2BIDPFJW6ZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/2b9c88c1-2d1f-41db-a2b1-6b4c56f73670._CR62,0,375,375_SX48_.jpg""/>","DCA","https://www.amazon.com/gp/customer-reviews/R3EAK2XI5AUOI9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","4.0 out of 5 stars","It doesn't last very long","Reviewed in the United States on April 19, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have a 5 month old mutt. I think she's about 20 pounds. She likes these, but goes through them a little too quickly.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBvssEpapLPL8nyWV2ApUoyA8sSgM%252BjrJ897BDl3Vim1AAAAAGXT8xgAAAAB%26reviewId%3DR3EAK2XI5AUOI9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBvssEpapLPL8nyWV2ApUoyA8sSgM%2BjrJ897BDl3Vim1AAAAAGXT8xgAAAAB&reviewId=R3EAK2XI5AUOI9","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHVWRETBCFPD37PFWASKV33AARZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7832d044-f7ad-4c43-8587-c33554936af1._CR0,26.0,281,281_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7832d044-f7ad-4c43-8587-c33554936af1._CR0,26.0,281,281_SX48_.jpg""/>","Brittany Lowder","https://www.amazon.com/gp/customer-reviews/R2P4V3FX9LJGR0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Pretty good product","Reviewed in the United States on September 1, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I bought these for my puppy. They are super tiny, and pretty soft. It was more of a treat then a teething stick.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIfSsPifYSdM%252FZX6jJ5son%252BIS7S%252BmjqB2zRI6ez4SPINAAAAAGXT8xoAAAAB%26reviewId%3DR2P4V3FX9LJGR0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIfSsPifYSdM%2FZX6jJ5son%2BIS7S%2BmjqB2zRI6ez4SPINAAAAAGXT8xoAAAAB&reviewId=R2P4V3FX9LJGR0","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AF3DHGO5RIEL5WNMY5LWDNFNOMEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Lisa M. Lewis","https://www.amazon.com/gp/customer-reviews/R2OX6QAG5TI071/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy loved this","Reviewed in the United States on October 8, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","As expected","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFQ68YC3kZ%252Bv%252BKMLlIAl7Fxu83WBp5FnWX0vasvvgkcIAAAAAGXT8xoAAAAB%26reviewId%3DR2OX6QAG5TI071&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFQ68YC3kZ%2Bv%2BKMLlIAl7Fxu83WBp5FnWX0vasvvgkcIAAAAAGXT8xoAAAAB&reviewId=R2OX6QAG5TI071","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AECBFOFPQYMIKFC74F5F3P74TNCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mack","https://www.amazon.com/gp/customer-reviews/R2LXHTCBKLCW0D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","My Pups favorite treat","Reviewed in the United States on June 5, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Bought to help my teething puppy not chew on our carpet and it was WELL worth it. Does he still chew on the carpet from time to time? Yes, but has it significantly slowed his desire to carpet munch? 1000% It's a great lil treat for him and keeps him busy while we navigate his exploratory nature.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEL7tSglx%252Bm3zafhwwRmEjZkUp2zUE81Wcx7LsDgSWOMAAAAAGXT8xoAAAAB%26reviewId%3DR2LXHTCBKLCW0D&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEL7tSglx%2Bm3zafhwwRmEjZkUp2zUE81Wcx7LsDgSWOMAAAAAGXT8xoAAAAB&reviewId=R2LXHTCBKLCW0D","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AG7WGSLXAGGQET6ELLEA2JATIV5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nina","https://www.amazon.com/gp/customer-reviews/RS0JR9UX3OK5H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","My puppy loves these!!","Reviewed in the United States on July 16, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy loves the peanut butter flavor. As soon as we give her one she runs right into her crate. She gets so excited for these. I wish they sold the peanut butter in a bulk pack like the other flavors.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIKPi31fjeti2D2BQlonX00rG5wCRiG5ZI8fAOvn6%252BT0AAAAAGXT8xoAAAAB%26reviewId%3DRS0JR9UX3OK5H&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIKPi31fjeti2D2BQlonX00rG5wCRiG5ZI8fAOvn6%2BT0AAAAAGXT8xoAAAAB&reviewId=RS0JR9UX3OK5H","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AEUTL4DH6ZJM2V3O6APZ5PSCIDIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jsl","https://www.amazon.com/gp/customer-reviews/R3L9MO2K5UB2JK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Our puppy loves this brand.","Reviewed in the United States on May 6, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our puppy loved the puppy rings and when I saw these I thought he would like them and he loves them. He goes nuts for them and tosses them in the air when we give him one of the peanut butter sticks. Eventually he will settle down and chew on it and it will keep him occupied for a while. Highly recommend chews from this brand.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIQyGf7AvVE%252BDVHlsXFY8qHlAdHdnOH6FfYLhJbU01ZjAAAAAGXT8xoAAAAB%26reviewId%3DR3L9MO2K5UB2JK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIQyGf7AvVE%2BDVHlsXFY8qHlAdHdnOH6FfYLhJbU01ZjAAAAAGXT8xoAAAAB&reviewId=R3L9MO2K5UB2JK","Report",""
"https://www.amazon.com/gp/profile/amzn1.account.AEOGLTR5COTZI7SQ522R4HSQ5BIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Darlene","https://www.amazon.com/gp/customer-reviews/R3RC742Q7PV7WT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Luigi loves these😋","Reviewed in the United States on September 6, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Luigi’s favorite treat! No mess or smell. Convenient to take along anywhere. Small, not filling.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDmPDooXzUrTBF%252FCGyTmkyxwrciMcFAQonIJnzQ6%252BDDZAAAAAGXT8xoAAAAB%26reviewId%3DR3RC742Q7PV7WT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Luigi loves these😋","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDmPDooXzUrTBF%2FCGyTmkyxwrciMcFAQonIJnzQ6%2BDDZAAAAAGXT8xoAAAAB&reviewId=R3RC742Q7PV7WT","Luigi’s favorite treat! No mess or smell. Convenient to take along anywhere. Small, not filling.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF7DGXNHKOBD5XBBVG5PBQWP3Z6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/86914505-2b86-404d-8d30-fe42b2e65505._CR0,0,1125,1125_SX48_.jpg""/>","Bryana Pavlick","https://www.amazon.com/gp/customer-reviews/R2H8VUASMQXA9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Yum!","Reviewed in the United States on July 29, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My pup LOVES these! The minute I go for the bag to get him one, he’s already at my feet! I think he loves all the flavors but love the peanut butter and pumpkin the most!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIMrvQTKnC2%252Bgw7QQ5yggCdeHz3N%252BivQXuyEg5zYShMIAAAAAGXT8xoAAAAB%26reviewId%3DR2H8VUASMQXA9W&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIMrvQTKnC2%2Bgw7QQ5yggCdeHz3N%2BivQXuyEg5zYShMIAAAAAGXT8xoAAAAB&reviewId=R2H8VUASMQXA9W","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHMS2EAS3G2N7ARFRL5NVYIDZCUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Alan V","https://www.amazon.com/gp/customer-reviews/R3VSZ0K7AHWVR1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Good for small puppies","Reviewed in the United States on January 13, 2023","Flavor Name: Peanut ButterSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6PPRMH/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","As of writing this, I have a 8-week-old chihuahua puppy that's about 1-2 pounds. She is very hyperactive and bitey probably due to her teething, which has curbed her desire to bite everything within sight. If you have a bitey puppy, keep one of these on hand to have them chew on. In my opinion, they are a bit small, quite soft, and bendable. Because of that I always make sure to supervise my puppy while she's chewing on it just in case. It seems to last her a good amount, 1 per day for a 2-pound puppy. The recommendation on the back feels spot on so follow it.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAxYHXz7a1PnZzz2MsqrY2k6oWiBgAh9ShpmaOiH0TVIAAAAAGXT8xoAAAAB%26reviewId%3DR3VSZ0K7AHWVR1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","3 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAxYHXz7a1PnZzz2MsqrY2k6oWiBgAh9ShpmaOiH0TVIAAAAAGXT8xoAAAAB&reviewId=R3VSZ0K7AHWVR1","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHBZS2MWMQP3EK2WBNZ4NBQKYFUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Trace","https://www.amazon.com/gp/customer-reviews/R3OYPW0YYNX71L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Puppy loves these","Reviewed in the United States on September 22, 2023","Flavor Name: PumpkinSize: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B09R6CH93J/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy absolutely loves these. I have already ordered more.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDasHDIZT7Jo0nX1%252Frb3G9YO3wxCc5e6gN5u%252BNICg5KJAAAAAGXT8xoAAAAB%26reviewId%3DR3OYPW0YYNX71L&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDasHDIZT7Jo0nX1%2Frb3G9YO3wxCc5e6gN5u%2BNICg5KJAAAAAGXT8xoAAAAB&reviewId=R3OYPW0YYNX71L","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGKJQTVDER7XPTFU3ELNW5BIYR3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Darla Kriner","https://www.amazon.com/gp/customer-reviews/R3G9D52A5DMRJ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R6PPRMH","5.0 out of 5 stars","Teething puppies","Reviewed in the United States on August 31, 2023","Flavor Name: PumpkinSize: 11.22 Ounce (Pack of 3)","https://www.amazon.com/N-Bone-Teething-Sticks-Peanut-Butter/product-reviews/B0BMW5PR9X/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy loves them and they do help with teething mouths. She also liked the favors","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teething-Sticks-Peanut-Butter%2Fproduct-reviews%2FB09R6PPRMH%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFGhOPK8kG5H7DKOnSSyQxmE6D2FkaFxcpjGEP%252Ba%252FK27AAAAAGXT8xoAAAAB%26reviewId%3DR3G9D52A5DMRJ5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFGhOPK8kG5H7DKOnSSyQxmE6D2FkaFxcpjGEP%2Ba%2FK27AAAAAGXT8xoAAAAB&reviewId=R3G9D52A5DMRJ5","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
