"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src","a-size-base 7"
"https://www.amazon.com/gp/profile/amzn1.account.AH52NRMCMEASOMKJSZRAGMZXBDTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","sarah blazkowski","https://www.amazon.com/gp/customer-reviews/R3GWN2XWG5FRLF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Great !","Reviewed in the United States on April 30, 2019","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our dog has a very sensitive stomach and these are the only bones / treats that have not made her digestive system upset !!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO5rZgtumghVddtNSFvSHL7HxDlU3R7%252FyxrPWafXRZ0wAAAAAGXT8TsAAAAB%26reviewId%3DR3GWN2XWG5FRLF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO5rZgtumghVddtNSFvSHL7HxDlU3R7%2FyxrPWafXRZ0wAAAAAGXT8TsAAAAB&reviewId=R3GWN2XWG5FRLF","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGPWAUEUSUMZDB5XZNBEILFXRYLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Lisa","https://www.amazon.com/gp/customer-reviews/R3840WTBY6JHNT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","The healthiest dental sticks I could find","Reviewed in the United States on August 16, 2015","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I used to give my dog greenies every day, then one day I  researched the ingredients and found out how many awful ingredients they contain. After doing a lot more research, these are the healthiest dental sticks that I found for my dog. And she loves them. Enough said!","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKl2TPk%252Faq77zOHO413GTOFkOdYSb1S6CM5V1%252BeSyjYrAAAAAGXT8TsAAAAB%26reviewId%3DR3840WTBY6JHNT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKl2TPk%2Faq77zOHO413GTOFkOdYSb1S6CM5V1%2BeSyjYrAAAAAGXT8TsAAAAB&reviewId=R3840WTBY6JHNT","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AH7CTP6FI2YBRSCVLTM7X33UJ6SA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","A&MP","https://www.amazon.com/gp/customer-reviews/R21AYHJ7K0DAVM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","These are pretty much the same","Reviewed in the United States on June 12, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I was buying the sticks out of the bin at a major pet store for $1 each.  These are pretty much the same, but probably better, and a better value for the number of sticks.  We have two 15-20lb dogs; they love them!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGTtOGjMsZnDPnpe8zo%252F60H%252FZGXbz2pYi7biLIOMEdZrAAAAAGXT8TsAAAAB%26reviewId%3DR21AYHJ7K0DAVM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGTtOGjMsZnDPnpe8zo%2F60H%2FZGXbz2pYi7biLIOMEdZrAAAAAGXT8TsAAAAB&reviewId=R21AYHJ7K0DAVM","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFZEWUZUGJ3NC7D2AEOWBKJT27QA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ef25a7f7-5b87-4b2e-a2a3-df8279574355._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ef25a7f7-5b87-4b2e-a2a3-df8279574355._CR0,0,375,375_SX48_.jpg""/>","Mother Sunshine","https://www.amazon.com/gp/customer-reviews/R1KSEF68KXABHK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Pup Approved","Reviewed in the United States on July 19, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My two 10lb rescue dogs like them. Pleasant natural smell, like it has a bit of cinnamon in it. They are soft and chewy, about 6-7 inches long, about as wide as a thick crayola marker, and they last about 5-10 minutes if that.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ4sIHneeHC9EE%252BwtHMFqVRmb7N%252BvwJH1hqMXtL7WfBPAAAAAGXT8T0AAAAB%26reviewId%3DR1KSEF68KXABHK&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ4sIHneeHC9EE%2BwtHMFqVRmb7N%2BvwJH1hqMXtL7WfBPAAAAAGXT8T0AAAAB&reviewId=R1KSEF68KXABHK","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEMLXCCMQEBN4GHVVTXG4F6N5LTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","jm","https://www.amazon.com/gp/customer-reviews/R126R0GBCLNR4C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","3.0 out of 5 stars","Good ingredients, but bad taste.","Reviewed in the United States on February 19, 2016","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","The good news is I really like the ingredient list and one stick lasts forever. The bad news is that it lasts forever because my dog really doesn't seem to like the taste.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ3EOA5uRHcUYKZK5nuHXhZRC0bPCT9wp5m6806PLfE9AAAAAGXT8T0AAAAB%26reviewId%3DR126R0GBCLNR4C&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ3EOA5uRHcUYKZK5nuHXhZRC0bPCT9wp5m6806PLfE9AAAAAGXT8T0AAAAB&reviewId=R126R0GBCLNR4C","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHRKG4UA7GXP7YQKNGX3KSKDKPLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","PW","https://www.amazon.com/gp/customer-reviews/R2G854YGTSCK3S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Great Treat","Reviewed in the United States on March 26, 2013","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I always like to give my dog something to chew for a while when I leave the house.  These are great, and I don't have to worry about recalls because they aren't made in China!  They smell so good, and freshen her breath.  I will definitely continue to purchase them.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKVY11q6NDpdDgFx9EdGYvTnBfSOwxsYX%252Bn6V%252BMClRvqAAAAAGXT8T0AAAAB%26reviewId%3DR2G854YGTSCK3S&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKVY11q6NDpdDgFx9EdGYvTnBfSOwxsYX%2Bn6V%2BMClRvqAAAAAGXT8T0AAAAB&reviewId=R2G854YGTSCK3S","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFQFAVEDKYF6EWBPZJJ4MCZVD2OQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jackie S","https://www.amazon.com/gp/customer-reviews/R1NETBUYEEPR7Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","1.0 out of 5 stars","Disappointed beagle","Reviewed in the United States on August 28, 2019","Size: Large/6.6-Ounce, 6 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003BK0DX0/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I specifically ordered the old formula made with rice and not potatoes. I got what I thought was the last 3, spending more than I wanted to because it's so darn hard to find a dental stick with ingredients he can eat. UPS arrived today and we both celebrated because HIS treats were finally here. I opened the box to find 3 bags with the new ingredients he can't eat. My poor disappointed buddy.","Disappointed beagle","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAoRueJksAehl6oap5rsE8A2eVgCHuhAuNCBOX2XZhsnAAAAAGXT8T0AAAAB%26reviewId%3DR1NETBUYEEPR7Q&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","I specifically ordered the old formula made with rice and not potatoes. I got what I thought was the last 3, spending more than I wanted to because it's so darn hard to find a dental stick with ingredients he can eat. UPS arrived today and we both celebrated because HIS treats were finally here. I opened the box to find 3 bags with the new ingredients he can't eat. My poor disappointed buddy.","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAoRueJksAehl6oap5rsE8A2eVgCHuhAuNCBOX2XZhsnAAAAAGXT8T0AAAAB&reviewId=R1NETBUYEEPR7Q","One person found this helpful","","Report"
"https://www.amazon.com/gp/profile/amzn1.account.AGKF6F3IAPFBY7CMNWJAHDCAJTQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Danielle McElfresh","https://www.amazon.com/gp/customer-reviews/R23D8M3YMQ32B7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","5th order","Reviewed in the United States on March 5, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","ordering again because breath treats at the store are way to expensive, dog still likes them so i'll keep buying","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO1ov%252F3GgBRdYpxcLp%252FAWsAWCTXQCicpf98UXTsCSnWKAAAAAGXT8T0AAAAB%26reviewId%3DR23D8M3YMQ32B7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO1ov%2F3GgBRdYpxcLp%2FAWsAWCTXQCicpf98UXTsCSnWKAAAAAGXT8T0AAAAB&reviewId=R23D8M3YMQ32B7","","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFGZMM5L7WVDCLAOCH27Q67FA6DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Cindy","https://www.amazon.com/gp/customer-reviews/RYAQX09NPHSA6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","3.0 out of 5 stars","Dogs not to interested in it, but they ate it.","Reviewed in the United States on June 13, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Not much to say about this product.  It could have just been my dogs preference.  I do not plan on ordering just because my dogs did not like it as much as other similar products.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFdBAL2tqKiB4dEDwtla%252BApWQ6z5Qh65xpssZ5l6w%252BO4AAAAAGXT8T0AAAAB%26reviewId%3DRYAQX09NPHSA6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFdBAL2tqKiB4dEDwtla%2BApWQ6z5Qh65xpssZ5l6w%2BO4AAAAAGXT8T0AAAAB&reviewId=RYAQX09NPHSA6","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGLZTLAZZTAKH3OGR2RACHLOEXOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Michelle Garrett","https://www.amazon.com/gp/customer-reviews/R28X4X742EY15E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","4.0 out of 5 stars","Dog loves them","Reviewed in the United States on February 19, 2013","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","They may smell a little funny, but my dog loves these sticks.  Small ones are a goos size for a treat.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJgmSQRPCXkvYx93VCXIJPAhoPtqkakRG6uUtz5KElaFAAAAAGXT8T0AAAAB%26reviewId%3DR28X4X742EY15E&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJgmSQRPCXkvYx93VCXIJPAhoPtqkakRG6uUtz5KElaFAAAAAGXT8T0AAAAB&reviewId=R28X4X742EY15E","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFWVQA7RNNYQ2U24JHBXILT54PGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","AJB","https://www.amazon.com/gp/customer-reviews/R3I6QPKUBULNGL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","Good enough for a chihuahua","Reviewed in the United States on December 23, 2014","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I was looking for something healthy that my rescue chihuahua could munch on. She's missing about half of her teeth but successfully worked on one of these for an hour or so. :) In contrast, my terrier mutt and my aussie devoured their chews in under 3 mins.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLnef%252BpMNPwyZ3fbyJkBLya0MBqJDlO5zVTz8%252Fauej6%252BAAAAAGXT8T0AAAAB%26reviewId%3DR3I6QPKUBULNGL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLnef%2BpMNPwyZ3fbyJkBLya0MBqJDlO5zVTz8%2Fauej6%2BAAAAAGXT8T0AAAAB&reviewId=R3I6QPKUBULNGL","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AFR4DZI436CRM66XH3F3BHLBCV5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","BC Kagan","https://www.amazon.com/gp/customer-reviews/R29B4EHZXDJUKO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B003AYCVVY","5.0 out of 5 stars","my dog seems to like 'em","Reviewed in the United States on September 23, 2013","Size: Small/6.2-Ounce, 18 sticks/Pack","https://www.amazon.com/Digestive-Health-Dental-Sticks-6-2-Ounce/product-reviews/B003AYCVVY/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Since I have not tried these sticks myself, I have no idea how they taste - but my dog is very happy to snatch one away from me when offered and chew with contentment.he is diabetic so I am pleased they meet with his requirments. I'd like a larger bag.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FDigestive-Health-Dental-Sticks-6-2-Ounce%2Fproduct-reviews%2FB003AYCVVY%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOHQG3U8pL276T0VShFcgRMKUDe1Tc9KefTjgkqRXVoKAAAAAGXT8T0AAAAB%26reviewId%3DR29B4EHZXDJUKO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOHQG3U8pL276T0VShFcgRMKUDe1Tc9KefTjgkqRXVoKAAAAAGXT8T0AAAAB&reviewId=R29B4EHZXDJUKO","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
