"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-button-text href","a-size-base 4","a-size-base href 2","a-size-base 5","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AH4VWXJPCOBXLILDXBH2G4XI5EWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Leah Ross","https://www.amazon.com/gp/customer-reviews/RM0SGQ3D1KGEW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Awesome!","Reviewed in the United States on November 3, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My pup loves these! Every morning she runs to where they are and waits to get one! They are very good for teething!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMd7i1NBpW2Qb3oGn2nBqN4bAKzI2L40rIbtkzttvb4tAAAAAGXT4r4AAAAB%26reviewId%3DRM0SGQ3D1KGEW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMd7i1NBpW2Qb3oGn2nBqN4bAKzI2L40rIbtkzttvb4tAAAAAGXT4r4AAAAB&reviewId=RM0SGQ3D1KGEW","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGOFHDLJML3WJMP7WXS22GK3KY2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Miera","https://www.amazon.com/gp/customer-reviews/R5B82W26XOY69/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Love them","Reviewed in the United States on August 27, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy gets one every morning before I leave for work and boy does he love them! Plus they are grain free!!! So they will love your pup as well!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAHRNI7Fp%252F9D6Jo8DjfehrVSIE37Oo4It%252FS%252BoRUQgijIAAAAAGXT4r4AAAAB%26reviewId%3DR5B82W26XOY69&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Love them","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAHRNI7Fp%2F9D6Jo8DjfehrVSIE37Oo4It%2FS%2BoRUQgijIAAAAAGXT4r4AAAAB&reviewId=R5B82W26XOY69","My puppy gets one every morning before I leave for work and boy does he love them! Plus they are grain free!!! So they will love your pup as well!","One person found this helpful","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGNH45A5RQDB7JPWFNLTP6N2HDIQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","blueberry","https://www.amazon.com/gp/customer-reviews/RDLMDSMOC8P50/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Didn't last long","Reviewed in the United States on June 28, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Our 11 week old puppy loves these but I wouldn't call it a chew. She ate it in pieces in less than two minutes.  She does love them and they are high quality.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhICawx0U3yhISBtox8wT8D88Ylxm8mjN%252BdKb3gr%252FWqeJAAAAAGXT4sAAAAAB%26reviewId%3DRDLMDSMOC8P50&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hICawx0U3yhISBtox8wT8D88Ylxm8mjN%2BdKb3gr%2FWqeJAAAAAGXT4sAAAAAB&reviewId=RDLMDSMOC8P50","Showing  comments","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE2RYEJFZJTEIS6P7PVJCZ2JLULQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/434903c5-f3ca-4003-9868-1e10d9f65a1a._CR0,0,386,386_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/434903c5-f3ca-4003-9868-1e10d9f65a1a._CR0,0,386,386_SX48_.jpg""/>","Kelsey","https://www.amazon.com/gp/customer-reviews/R24UVF4KVR6AKS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My puppy LOVES these!","Reviewed in the United States on September 19, 2018","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have an 11 week old mini aussie/heeler mix. He's very picky when it comes to chew sticks. Many are too hard for him and he gives up or he's done in 2 seconds. He's in that ""landshark"" period where he bites and chews at everything - so, I've been searching for something to satisfy him and help with that, while not making him sick. He's been getting 1 stick a day for over a week and loves them! It distracts him for a bit and we have had no issues in regards to sick or diarrhea. I highly recommend these and will continue buying them throughout his puppy stages.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCnbeSvv73Tv75Q%252BdhqIQMn8Veu5eF1vqxchwueXCCuiAAAAAGXT4sAAAAAB%26reviewId%3DR24UVF4KVR6AKS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","28 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCnbeSvv73Tv75Q%2BdhqIQMn8Veu5eF1vqxchwueXCCuiAAAAAGXT4sAAAAAB&reviewId=R24UVF4KVR6AKS","Report","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AERTM6SDXUNQ4KP25AGOFQ7NC32Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/17d23e2f-35f4-4a17-b84f-84dd1ef34d60._CR1,0,498,498_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/17d23e2f-35f4-4a17-b84f-84dd1ef34d60._CR1,0,498,498_SX48_.jpg""/>","Michalene Rangel","https://www.amazon.com/gp/customer-reviews/R3JQRXL6GFTE59/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My 8 week old puppy loves em!","Reviewed in the United States on August 13, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","So got this today my puppy is a poodle 8 weeks and he gobbled up this in like 10-15 mins! He loved it I’m surprised because he is picky with treats!!! It lasted not that long however it helps his teething too! So far so good! He loves em! And he looks so cute holding the treats!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF%252BVvX7E1p5%252FNKaAaAUT4qGlvcj32c0FK62XyOfl23w6AAAAAGXT4sAAAAAB%26reviewId%3DR3JQRXL6GFTE59&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","My 8 week old puppy loves em!","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF%2BVvX7E1p5%2FNKaAaAUT4qGlvcj32c0FK62XyOfl23w6AAAAAGXT4sAAAAAB&reviewId=R3JQRXL6GFTE59","So got this today my puppy is a poodle 8 weeks and he gobbled up this in like 10-15 mins! He loved it I’m surprised because he is picky with treats!!! It lasted not that long however it helps his teething too! So far so good! He loves em! And he looks so cute holding the treats!","One person found this helpful",""
"https://www.amazon.com/gp/profile/amzn1.account.AEC3ITOZ6MFRQL2DSJ3ZGZD7SLYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/386e7e50-75c8-4f35-afe0-76268f9476ed._CR0,0,472,472_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/386e7e50-75c8-4f35-afe0-76268f9476ed._CR0,0,472,472_SX48_.jpg""/>","Jessica","https://www.amazon.com/gp/customer-reviews/R22ROE8IJ0BV7T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My puppies all love them!","Reviewed in the United States on August 22, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are the best for puppies! All of mine love them! These are the first chew treats they actually like. Will buy again for sure!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDxnyvL88eg6frumI1yf%252B9MFVXFNne2CkU86edYn0QNWAAAAAGXT4sAAAAAB%26reviewId%3DR22ROE8IJ0BV7T&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","My puppies all love them!","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDxnyvL88eg6frumI1yf%2B9MFVXFNne2CkU86edYn0QNWAAAAAGXT4sAAAAAB&reviewId=R22ROE8IJ0BV7T","These are the best for puppies! All of mine love them! These are the first chew treats they actually like. Will buy again for sure!","One person found this helpful",""
"https://www.amazon.com/gp/profile/amzn1.account.AEGW3FPKRBNVKA7IZAO4XXGUT3QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","SVanCamp","https://www.amazon.com/gp/customer-reviews/R3OLRBO5MASAPG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Pup loves them - no mess!","Reviewed in the United States on April 14, 2020","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","We have used these for our 17 pound mini-doodle for the last year.  She has loved them since she was a pup and they have not bothered her sensitive belly at all!  Highly recommend.  We have continued to order them into her young adult life but will soon need to find an adult version! There is no mess as she chews them - no stains!  They also do not stink too badly when you open the package.  (I'm highly sensitive to smells.)","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL3FHQFYrHiiKWQIn8LQsUNbEfhWtKK%252BzQlT43nLc3LkAAAAAGXT4sAAAAAB%26reviewId%3DR3OLRBO5MASAPG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL3FHQFYrHiiKWQIn8LQsUNbEfhWtKK%2BzQlT43nLc3LkAAAAAGXT4sAAAAAB&reviewId=R3OLRBO5MASAPG","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHZ7TLMP7OB7XUJEVJTWE2LBGNEQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","LaBreeya","https://www.amazon.com/gp/customer-reviews/R1S1WOVT0HDDIW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Occupies my dog for a few minutes","Reviewed in the United States on August 1, 2022","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Not only are these a healthier option for teething, but they occupy my dog for a few minutes when I need her out of the way.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHCO%252BeWFl%252FATyzCre4Pl1GIa4aETURpKBAd1pMQZdG8yAAAAAGXT4sAAAAAB%26reviewId%3DR1S1WOVT0HDDIW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHCO%2BeWFl%2FATyzCre4Pl1GIa4aETURpKBAd1pMQZdG8yAAAAAGXT4sAAAAAB&reviewId=R1S1WOVT0HDDIW","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFZSQU34YFV2SE6MTK5U5WDUVE4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/efbd0a60-6184-4bb2-8174-768a488ca432._CR0,1.0,331,331_SX48_.jpg""/>","Aaron","https://www.amazon.com/gp/customer-reviews/RGU3ZI3L61KG6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","My pup loves these!","Reviewed in the United States on December 3, 2021","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","One of my pups favorite treats, keeps him busy for awhile, and really good for his health with the omegas. I'd recommend these to anyone with a small pup who likes to chew, a healthier alternative to many chew treats.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAQtE2vysMf4FgKVkHL3UT2XyfpiIMr%252FZ0qIuQgb8Oe%252FAAAAAGXT4sAAAAAB%26reviewId%3DRGU3ZI3L61KG6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAQtE2vysMf4FgKVkHL3UT2XyfpiIMr%2FZ0qIuQgb8Oe%2FAAAAAGXT4sAAAAAB&reviewId=RGU3ZI3L61KG6","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHN5SXEEGZZLGBBQYKPLTSAN3HEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Chase Bray","https://www.amazon.com/gp/customer-reviews/R8GO8JY3VDA2S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","5.0 out of 5 stars","Way better choice than basic pet store brands!","Reviewed in the United States on June 13, 2017","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Wow! I am very impressed with these. The ingredients are all natural and my puppy loves them. I wish more people knew about these instead of pedigree dentastix. These are so much better for your puppy and around the same price. I was giving my puppy the nylabone nutri dent chews. I didn't have a problem with them however, I came across these and they sounded like a good idea to try. These do smell like peppermint but my puppy still enjoyed it and after his breath smelled like peppermint so it really doesn't bother me. I will continue to buy these as my puppies daily dental stick.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhM5CW5sUYARbsP8RE9E4FrTl3hbBea%252FfsLjSTeWsaj8qAAAAAGXT4sAAAAAB%26reviewId%3DR8GO8JY3VDA2S&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","14 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hM5CW5sUYARbsP8RE9E4FrTl3hbBea%2FfsLjSTeWsaj8qAAAAAGXT4sAAAAAB&reviewId=R8GO8JY3VDA2S","Report","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFRHKUJZITD75MMAKUOQ5KRTD3GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/1b4e01f7-1750-4eaf-9fe3-4707e18f21e7._CR0,0,376,376_SX48_.jpg""/>","Barbara93","https://www.amazon.com/gp/customer-reviews/R2W25ODDTRWHP3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONK8Q4","1.0 out of 5 stars","My puppy didn't like them.","Reviewed in the United States on November 12, 2023","Size: 6.2 Ounce (Pack of 1)","https://www.amazon.com/Get-Naked-Health-Dental-Sticks/product-reviews/B01JONK8Q4/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My puppy is like a garbage disposal because he will eat anything. He even tried eating Styrofoam! He usually enjoys ALL foods, but he doesn't like these. He tried it once and won't eat the rest the bag. Unfortunately, it was a waste of money =/ Too bad Greenies for puppies is hard to find. He likes those better.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Health-Dental-Sticks%2Fproduct-reviews%2FB01JONK8Q4%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBatfMPutBw8T4YvafmfPpF9d1UpquVCbo60GYBBURW8AAAAAGXT4sAAAAAB%26reviewId%3DR2W25ODDTRWHP3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBatfMPutBw8T4YvafmfPpF9d1UpquVCbo60GYBBURW8AAAAAGXT4sAAAAAB&reviewId=R2W25ODDTRWHP3","Showing  comments","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
