product_id,user_name,rate_stars,review_title,review_date,comment_content
B0CDRFBRNY,Kimberly Trujillo,5.0 out of 5 stars,Travel aid,"Reviewed in the United States on November 30, 2023","We take our animals on vacation with us and we do all we can to make sure that they are safe and comfortable when we rent a house we will turn a room into an animal calm safe space to put them when we need to go out we know they are in a new environment and weirded out to be left alone so we want to make them as comfortable as possible. We bring their blankets white noise machines, all of their toys and their special treats that they only get on special occasions or traveling when we laughed and gave one of these to the dogs we let her start eating it before we left the house completely and she still had her eyes on us she looked like she was just really into the flavor. We laughed and went outside to peek through the window, just to see how it was since we finally left, she just seemed to calmly enjoy her treat , when we got home, she and the cat were both napping together it didn’t look like the cat had jumped around and disturbed too much or that the dog had really done anything either. It was very nice to come in to that pleasant relaxing site of them instead of seeing signs of distress and them scratching and whining at the door as soon as they heard us coming in"
B0CDRFBRNY,Amazon Customer,3.0 out of 5 stars,Not very calming,"Reviewed in the United States on December 26, 2023","I didn't notice a difference in behavior. As a dental chew, it only lasted maybe 30 seconds, but I have a very aggressive chewer. Overall, these didn't work as expected, but my dog still enjoyed them."
B0CDRFBRNY,D.p.B.,5.0 out of 5 stars,Chewies that my dogs enjoy,"Reviewed in the United States on November 9, 2023","My dogs really like these dark colored chew sticks and will keep them busy for about 5 minutes.  These are supposedly chicken flavor and upon opening the bag, you get the scent of chicken bouillon and original Pringles potato chips.  I would surmise that they are definitely flavored like chicken and that my dogs seem to really like them.  The dark color of the sick does not seem to stain light carpet, but if you have a dog that likes to lick and moisten the treat before eating it then that may be a different story, however neither their teeth nor tongue were stained after eating these treats.  I can't say how well they clean teeth or freshen breath, but since the sticks are pleasantly scented, they don't seem to contribute to foul smelling breath.  These sticks are about the right size for small and medium sized dogs, however any size dog would probably like these treats.  If you are looking for a chew treat for your dog that actually has chicken scent, these are it."
B0CDRFBRNY,Jamie Arehart,4.0 out of 5 stars,Good!,"Reviewed in the United States on November 19, 2023","I would not recommend for senior dogs due to teeth and chewing. These dental sticks are pretty hard to bite into and not that easy to break up.Once I got one cut up for him and he ate it, he seemed to be calmer throughout the day and he did not seem to mind the taste.I do not recommend these for dogs with any kind of dental issues. These are a hard chew."
B0CDRFBRNY,Josue Martinez,5.0 out of 5 stars,My dogs love these,"Reviewed in the United States on December 3, 2023","My dogs love these treats, they seem to really like the taste and it lasts a long time. It does seem to help calm them down too. The treats have great ingredients and are a very good value for the money."
B0CDRFBRNY,Jennifer Lombardo,4.0 out of 5 stars,Half a Stick for Three Pound Puppy,"Reviewed in the United States on November 6, 2023",Our new toy poodle thought he had stolen a treat when we dropped it on the floor for him.  He quickly took it back to his bed and chewed all day.  We only gave him half a stick since he is three pounds.  I am thankful for a product like this as it is a nightmare to try and brush his teeth.  I took off one star since he wasn't totally in love with the flavor like some bones I had given him.
B0CDRFBRNY,Jamie,4.0 out of 5 stars,My dog loves them!,"Reviewed in the United States on November 15, 2023","I have a heeler mix who has some anxiety issues. She loves these treats! They don't miraculously heal her of anxiety, but she does love to have them and will rest after chewing it up! I'm happy that she is happy!"
B0CDRFBRNY,KP,4.0 out of 5 stars,Nice for puppies that chew,"Reviewed in the United States on November 13, 2023","These treats are really nice for puppies that love to chew! They have a very firm texture that makes them somewhat challenging to chew up.My son's puppy loves these! I can't say they have any ""calming"" capabilities though.They are good treats despite not having a calming effect."
B0CDRFBRNY,Julie A. Parent,4.0 out of 5 stars,Gone so fast!,"Reviewed in the United States on November 8, 2023","I gave these treats to my dog, and he absolutely loved them. He gobbled them up and immediately started chewing on them. I could tell that he was enjoying the taste and texture of the sticks."
B0CDRFBRNY,Amanda,5.0 out of 5 stars,Dogs Love Them!,"Reviewed in the United States on November 10, 2023","I didn't think these smelled very good, but my dogs disagree wholeheartedly.  They came running when I opened the bag, and all five wanted their sample.  Even my old girl who's been under the weather wanted to eat these.  I did have to break it up into little bites for her, but the other dogs had no problem chewing and eating them.  As far as having calming properties, I didn't really see much evidence of that, but my dogs don't tend to be really high strung anyway.  My old lady has anxiety and she does seem a little calmer, but she's also under the weather.  I'm just glad she wanted to eat something!"
B0CDRFBRNY,TheBeesKnees,5.0 out of 5 stars,dogs love,"Reviewed in the United States on November 6, 2023","More firm/solid/hard than other dental sticks I've given the dogs. That is encouraging since it requires more chewing and a better chance of it knocking plaque off.The dogs liked these and ate theirs in a couple of minutes. I gave it near the end of the day. Neither dog was super active nor had the zoomies before hand, but now both are laying on the couch relaxing, one is even snoring. I'd say they are relaxed.I'm not sure this would calm a dog that is already hyped up, but in the same way a cup of tea won't help an angry human, but it can make nighttime even more relaxing, I look forward to helping the boys wind down for the night with a calming treat."
B0CDRFBRNY,WhippetRun,5.0 out of 5 stars,"Another great treat by ""Get Naked""","Reviewed in the United States on November 20, 2023","My dogs loved the ""Get Naked"" puppy bones.. so much that I still get it for them for treats!This is no difference my guys go nuts for them, they smell great also.As far as calming.. that remains to be seen but as far as flavor, they love them."
B0CDRFBRNY,Angie Bailey,5.0 out of 5 stars,Nic,"Reviewed in the United States on November 9, 2023","These treats don’t smell like your typical dog treats. They are decent sized treats. I gave them to my two Pitbulls and my stepdaughter’s Aussiedoodle and they were able to eat these treats easily within just a couple of minutes. They seemed to really enjoy them. However, these treats are a bit too big and hard for my Pomeranian to eat. I can’t say they calmed the down much though."
B0CDRFBRNY,Love,5.0 out of 5 stars,My dogs love it!,"Reviewed in the United States on November 15, 2023",Pretty good size my dogs love it. It must taste good! The treats are slightly soft so they won't hurt or damage small dogs teeth. My pups breath smells good after eating these!
B0CDRFBRNY,Trainer Heidi,5.0 out of 5 stars,My dog loves them,"Reviewed in the United States on November 6, 2023","I love mixing up the treats my dogs gets and I always give her a dental treat at night. She has started getting tired of many of the treats I usually get her. When I opened this package she came running. She has been eating these for several nights and is still in love with them. She's 60lbs and these are a good size for her,  so if you have smaller dogs you might want to break these into smaller pieces."
B0CDRFBRNY,Lisa Gbg,5.0 out of 5 stars,My dogs approve,"Reviewed in the United States on November 8, 2023",My dogs love these dental treats that are made in the USA.  I split one stick between them. The treats did not cause any stomach upset.
B0CDRFBRNY,Rutablavsky,5.0 out of 5 stars,Both Dogs Loved Them,"Reviewed in the United States on November 9, 2023","Both my dogs grabbed these and ran off and started chewing them up immediately.  I don't know how calm it made them, but they sure enjoyed them as treats.  The treats were chewed up fairly quickly, but they lasted a couple minutes at least for my smaller dog."
B0CDRFBRNY,L,5.0 out of 5 stars,Dog Likes It,"Reviewed in the United States on November 7, 2023","My dog was very excited to give these dental chews a try. He ate one in about 1 minute, which is about what I expected as they are on the smaller side. He also did seem calmer after, but I don't know if that was coincidence or not."
