id,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment
112,B0CDRFBRNY,Amanda,5,Dogs Love Them!,11/10/23,"I didn't think these smelled very good, but my dogs disagree wholeheartedly.  They came running when I opened the bag, and all five wanted their sample.  Even my old girl who's been under the weather wanted to eat these.  I did have to break it up into little bites for her, but the other dogs had no problem chewing and eating them.  As far as having calming properties, I didn't really see much evidence of that, but my dogs don't tend to be really high strung anyway.  My old lady has anxiety and she does seem a little calmer, but she's also under the weather.  I'm just glad she wanted to eat something!",Positive
113,B0CDRFBRNY,TheBeesKnees,5,dogs love,11/6/23,"More firm/solid/hard than other dental sticks I've given the dogs. That is encouraging since it requires more chewing and a better chance of it knocking plaque off.The dogs liked these and ate theirs in a couple of minutes. I gave it near the end of the day. Neither dog was super active nor had the zoomies before hand, but now both are laying on the couch relaxing, one is even snoring. I'd say they are relaxed.I'm not sure this would calm a dog that is already hyped up, but in the same way a cup of tea won't help an angry human, but it can make nighttime even more relaxing, I look forward to helping the boys wind down for the night with a calming treat.",Positive
114,B0CDRFBRNY,WhippetRun,5,"Another great treat by ""Get Naked""",11/20/23,"My dogs loved the ""Get Naked"" puppy bones.. so much that I still get it for them for treats!This is no difference my guys go nuts for them, they smell great also.As far as calming.. that remains to be seen but as far as flavor, they love them.",Positive
115,B0CDRFBRNY,Angie Bailey,5,Nic,11/9/23,"These treats don’t smell like your typical dog treats. They are decent sized treats. I gave them to my two Pitbulls and my stepdaughter’s Aussiedoodle and they were able to eat these treats easily within just a couple of minutes. They seemed to really enjoy them. However, these treats are a bit too big and hard for my Pomeranian to eat. I can’t say they calmed the down much though.",Positive
116,B0CDRFBRNY,Love,5,My dogs love it!,11/15/23,Pretty good size my dogs love it. It must taste good! The treats are slightly soft so they won't hurt or damage small dogs teeth. My pups breath smells good after eating these!,Positive
117,B0CDRFBRNY,Trainer Heidi,5,My dog loves them,11/6/23,"I love mixing up the treats my dogs gets and I always give her a dental treat at night. She has started getting tired of many of the treats I usually get her. When I opened this package she came running. She has been eating these for several nights and is still in love with them. She's 60lbs and these are a good size for her,  so if you have smaller dogs you might want to break these into smaller pieces.",Positive
118,B0CDRFBRNY,Lisa Gbg,5,My dogs approve,11/8/23,My dogs love these dental treats that are made in the USA.  I split one stick between them. The treats did not cause any stomach upset.,Positive
119,B0CDRFBRNY,Rutablavsky,5,Both Dogs Loved Them,11/9/23,"Both my dogs grabbed these and ran off and started chewing them up immediately.  I don't know how calm it made them, but they sure enjoyed them as treats.  The treats were chewed up fairly quickly, but they lasted a couple minutes at least for my smaller dog.",Positive
120,B0CDRFBRNY,L,5,Dog Likes It,11/7/23,"My dog was very excited to give these dental chews a try. He ate one in about 1 minute, which is about what I expected as they are on the smaller side. He also did seem calmer after, but I don't know if that was coincidence or not.",Positive
121,B0CDRFBRNY,Mrs.H,5,dog approved,11/12/23,my girl loves these! they are hard so be weary of your dogs loose teeth or lack of.,Positive
122,B0CDRFBRNY,Dani,5,My dogs enjoyed these,11/9/23,These arrived fresh and were sealed well. My dogs ate them right up. They look like good quality dental treats.,Positive
123,B0CDRFBRNY,Joff,3,One dog didn't like it,11/8/23,"Upon first opening these snacks they looked really dark and off compared to what the picture shows them as. However, I gave them a shot with my pets and I was 1/2 in terms of them liking it. One would not touch it at all and the other was fine chewing on it and ate it pretty fast.Again, idk if the super dark color is normal, but I'm watching closely my pets after they eat this. In terms of ""Calming"" them idk if it has much impact to be hones, but I only started with a half stick. I can't give this a great review, nor is it a bad one so leaving this as 3 stars.",Neutral
124,B0CDRFBRNY,Lily,5,Doggie approved!!!,11/8/23,"So they are made with good ingredients, came well packed no weird smell… and doggie approved jajaja",Positive
125,B0924YY8HC,Roccityroller,5,Great at getting our big baby to focus,11/12/21,"We have a 8 month old retriever who were training to be a hunting dog. Most of our program has trained with hot dogs, however carrying a pocket of hotdogs around isn't always feasible. So we've been looking for some treats that will get him to focus when we're out so we can reinforce the basics.For a food driven puppy he's very particular about treats (probably because he gets hot dogs all the time!) But as soon as I opened the bag, he was engaged. These are a soft chew and don't give off a lot of mess on your hands or your pocket and they're small enough that they are a good reward without taking too long for them to chomp down before the next repetition.I think for the price and the quality these are a great treat to keep your little ones focused on the task at hand an learning.",Positive
126,B0924YY8HC,kristina smith,5,dogs LOVE,11/19/22,love this brand and the quality.,Positive
127,B0924YY8HC,Amazon Customer,5,Puppy treats,10/19/22,Our Lab loves them and has had no side effects,Positive
128,B0924YY8HC,Bird Reviews,4,"Little treats often ideal for our small dog, who is gaining weight",10/12/21,"We don’t have a puppy, but these little chicken treats are ideal for our small, spoiled dog, who has put on weight over the years and doesn’t always need to have a larger, more extravagent type of treat. I think she likes the chicken flavor of these treats, and I like how they contain probiotics and colostrum for gut health and improved immunity.The list of ingredients in these treats is mercifully short, indicating there isn’t a lot of processed junk. Though I wouldn’t say these treats are Sally’s favorite of all time, she does like getting them, and again, I like their small size and minimal calories. I can definitely see how these treats would be good for training puppies. They seem moist and are not too soft, not too hard.These treats do not contain corn, soy, or wheat.",Positive
129,B0924YY8HC,christineLV,5,Perfect size for puppies 2-4 months,11/20/21,"Our puppy loves the flavor. We also like that they are small but if you're doing a lot of training consecutively, you can actually break them in half so you're not filling your dog up with treats.",Positive
130,B0924YY8HC,Ruby Stephens,5,Good,6/5/22,My puppy loves this treat.,Positive
131,B0924YY8HC,AnewBuy,3,Very disappointed in freshness!,9/10/22,"My original package came from the breeder when we picked up our new puppy and was very most, easy to break into smaller pieces. So, I purchased three packages from here. I have now opened my second package only to find that, unlike my first package, these packages are very dry and crumbly. The expiration date shows 10/29/23, so I would not expect such a contrast in quality. Unfortunately, I do not know what the date was on the original package, So I guess in the future I will purchase from the local pet store so that I can check the date before purchase.",Negative
132,B0924YY8HC,Kathy,5,Puppy loves these!,6/7/21,Our new puppy loves these treats. As he is getting older he is chewing them up faster.,Positive
133,B0924YY8HC,Sarah,3,Dog doesn't really love them,11/17/21,"I have a very picky small princess dog, so yours might like these. I recommend the puppy teething sticks by this company instead. She loves them and they really are a ""treat"" to her. I would have no luck training with these little bites",Positive
134,B0924YY8HC,THEODORE HOULIS,1,This bag was a bad batch of treats. They were stale,8/13/22,"This particular bag of treat was spoiled and does rate a one star.  Fortunately, my dog would not take the treat. I have bought this same product several times before.  And my dog loved it.  I will return the bad bag of N-BONE puppy training treats. I do not want a refund.",Negative
135,B0924YY8HC,GabeGabe,5,Dogs love'em,10/9/21,"My pups love these treats... they are always waiting for me when they see me reach into my pocket or the treat bag.As training treats, I think they could be a bit smaller... and in more quantities... the texture could could a bit softer because I do break them apart.I have a 1 year old and a 3 year old dog and they both seem to enjoy them.",Positive
136,B0924YY8HC,Mama knows best!,5,Someone likes them!!,9/22/21,"These smell good! Aussie puppy seems veeeeeeery interested when we are practicing commands. Size is good for pups but also for up to medium sized grown dogs.Recommended!P.S. If this review was good for you at all, please do hit the ""helpful"" button so I know that I'm not wasting my time posting this! Thanks in advance :)",Positive
